qname,retries-left,model,num-triples,test,num-predicates,num-known-predicates
d3f:T1571,3,gpt-3.5-turbo,10,one-shot,6,4
d3f:T1572,3,gpt-3.5-turbo,14,one-shot,12,6
d3f:T1065,3,gpt-3.5-turbo,55,one-shot,27,7
d3f:T1001,3,gpt-3.5-turbo,16,one-shot,10,5
d3f:T1032,3,gpt-3.5-turbo,40,one-shot,10,8
d3f:Deceive,3,ft,32,one-shot,10,7
d3f:Detect,3,ft,7,one-shot,6,6
d3f:Evict,2,ft,72,one-shot,2,2
d3f:Isolate,3,ft,28,one-shot,15,12
d3f:Harden,2,ft,2,one-shot,2,1
d3f:Model,3,ft,4,one-shot,4,4
d3f:CredentialEviction,3,ft,26,one-shot,19,15
d3f:ExecutionIsolation,3,ft,19,one-shot,12,9
d3f:CredentialHardening,3,ft,38,one-shot,16,14
d3f:DecoyObject,0,ft,0,one-shot,0,0
d3f:ProcessEviction,3,ft,7,one-shot,6,6
d3f:ApplicationHardening,0,ft,0,one-shot,0,0
d3f:PlatformHardening,3,ft,30,one-shot,19,13
d3f:UserBehaviorAnalysis,3,ft,9,one-shot,8,8
d3f:NetworkIsolation,3,ft,14,one-shot,13,9
d3f:FileAnalysis,3,ft,67,one-shot,18,11
d3f:FileEviction,3,ft,12,one-shot,11,10
d3f:IdentifierAnalysis,3,ft,7,one-shot,7,7
d3f:NetworkTrafficAnalysis,3,ft,8,one-shot,7,7
d3f:MessageAnalysis,3,ft,8,one-shot,8,8
d3f:OperationalActivityMapping,3,ft,12,one-shot,9,9
d3f:DecoyEnvironment,3,ft,8,one-shot,7,7
d3f:OperatingSystemMonitoring,3,ft,25,one-shot,15,15
d3f:PlatformMonitoring,3,ft,10,one-shot,7,6
d3f:NetworkMapping,3,ft,8,one-shot,7,7
d3f:ProcessAnalysis,3,ft,11,one-shot,8,8
d3f:AssetInventory,3,ft,19,one-shot,9,9
d3f:MessageHardening,3,ft,11,one-shot,10,10
d3f:SystemMapping,0,ft,0,one-shot,0,0
d3f:URLAnalysis,3,ft,10,one-shot,9,8
d3f:FileHashing,3,ft,8,one-shot,8,8
d3f:AssetVulnerabilityEnumeration,3,ft,23,one-shot,16,14
d3f:UserGeolocationLogonPatternAnalysis,3,ft,10,one-shot,7,7
d3f:ForwardResolutionIPDenylisting,2,ft,9,one-shot,8,7
d3f:RFShielding,3,ft,77,one-shot,65,26
d3f:AccessModeling,3,ft,17,one-shot,11,11
d3f:DecoyUserCredential,3,ft,29,one-shot,14,11
d3f:LocalAccountMonitoring,3,ft,26,one-shot,16,14
d3f:IOPortRestriction,3,ft,9,one-shot,7,6
d3f:AuthenticationEventThresholding,0,ft,0,one-shot,0,0
d3f:FileCreationAnalysis,1,ft,16,one-shot,14,10
d3f:InboundSessionVolumeAnalysis,0,ft,0,one-shot,0,0
d3f:ExceptionHandlerPointerValidation,2,ft,26,one-shot,20,16
d3f:ProtocolMetadataAnomalyDetection,3,ft,9,one-shot,8,8
d3f:ProcessSegmentExecutionPrevention,2,ft,3,one-shot,0,0
d3f:DomainNameReputationAnalysis,1,ft,14,one-shot,11,10
d3f:SystemInitConfigAnalysis,3,ft,8,one-shot,7,7
d3f:SystemDaemonMonitoring,0,ft,0,one-shot,0,0
d3f:DecoySessionToken,2,ft,5,one-shot,5,5
d3f:ActivePhysicalLinkMapping,3,ft,36,one-shot,16,14
d3f:ScheduledJobAnalysis,2,ft,3,one-shot,3,3
d3f:SessionDurationAnalysis,3,ft,11,one-shot,9,9
d3f:MicrosoftVCCLCompilerToolBufferSecurityCheck,3,ft,21,one-shot,17,16
d3f:SystemConfigurationPermissions,2,ft,33,one-shot,12,11
d3f:SoftwareInventory,3,ft,11,one-shot,8,7
d3f:AuthenticationCacheInvalidation,0,ft,0,one-shot,0,0
d3f:DriverLoadIntegrityChecking,3,ft,11,one-shot,11,10
d3f:FirmwareBehaviorAnalysis,0,ft,0,one-shot,0,0
d3f:EndpointHealthBeacon,2,ft,6,one-shot,6,6
d3f:ServiceDependencyMapping,3,ft,29,one-shot,17,15
d3f:StandaloneHoneynet,3,ft,8,one-shot,7,7
d3f:NetworkTrafficPolicyMapping,3,ft,10,one-shot,9,8
d3f:UserSessionInitConfigAnalysis,3,ft,12,one-shot,9,9
d3f:DNSDenylisting,3,ft,89,one-shot,45,24
d3f:CredentialRotation,3,ft,10,one-shot,9,7
d3f:StrongPasswordPolicy,3,ft,10,one-shot,8,8
d3f:OutboundTrafficFiltering,3,ft,12,one-shot,9,8
d3f:HardwareComponentInventory,2,ft,5,one-shot,5,5
d3f:Certificate-basedAuthentication,3,ft,9,one-shot,8,7
d3f:ProcessSelf-ModificationDetection,3,ft,19,one-shot,17,16
d3f:SegmentAddressOffsetRandomization,3,ft,39,one-shot,24,19
d3f:FileCarving,3,ft,24,one-shot,16,14
d3f:ForwardResolutionDomainDenylisting,3,ft,12,one-shot,9,9
d3f:ActiveLogicalLinkMapping,3,ft,38,one-shot,13,13
d3f:ConfigurationInventory,3,ft,227,one-shot,35,16
d3f:ResourceAccessPatternAnalysis,3,ft,8,one-shot,6,6
d3f:ShadowStackComparisons,3,ft,6,one-shot,6,6
d3f:DataInventory,3,ft,131,one-shot,39,21
d3f:LocalFilePermissions,3,ft,11,one-shot,9,7
d3f:BroadcastDomainIsolation,3,ft,53,one-shot,25,15
d3f:IntegratedHoneynet,3,ft,19,one-shot,9,8
d3f:ProcessCodeSegmentVerification,1,ft,47,one-shot,28,22
d3f:SystemFileAnalysis,3,ft,63,one-shot,40,22
d3f:WebSessionActivityAnalysis,3,ft,7,one-shot,6,6
d3f:SenderMTAReputationAnalysis,3,ft,35,one-shot,23,15
d3f:MessageEncryption,0,ft,0,one-shot,0,0
d3f:HomoglyphDenylisting,3,ft,32,one-shot,22,19
d3f:NetworkTrafficFiltering,3,ft,15,one-shot,11,9
d3f:UserDataTransferAnalysis,3,ft,10,one-shot,8,8
d3f:Hardware-basedProcessIsolation,3,ft,14,one-shot,11,11
d3f:SystemCallAnalysis,3,ft,11,one-shot,11,9
d3f:NetworkNodeInventory,0,ft,0,one-shot,0,0
d3f:ActiveCertificateAnalysis,3,ft,21,one-shot,10,9
d3f:FirmwareEmbeddedMonitoringCode,3,ft,10,one-shot,8,7
d3f:ConnectionAttemptAnalysis,0,ft,0,one-shot,0,0
d3f:Multi-factorAuthentication,3,ft,10,one-shot,8,8
d3f:NetworkVulnerabilityAssessment,3,ft,14,one-shot,10,9
d3f:ApplicationConfigurationHardening,3,ft,12,one-shot,11,9
d3f:CredentialTransmissionScoping,3,ft,6,one-shot,6,6
d3f:PassiveLogicalLinkMapping,3,ft,11,one-shot,7,7
d3f:SystemDependencyMapping,3,ft,46,one-shot,27,21
d3f:AuthorizationEventThresholding,3,ft,9,one-shot,7,7
d3f:CredentialRevoking,3,ft,13,one-shot,10,10
d3f:JobFunctionAccessPatternAnalysis,3,ft,32,one-shot,18,13
d3f:MandatoryAccessControl,3,ft,9,one-shot,9,9
d3f:InputDeviceAnalysis,0,ft,0,one-shot,0,0
d3f:AdministrativeNetworkActivityAnalysis,3,ft,31,one-shot,15,11
d3f:AccountLocking,3,ft,9,one-shot,9,8
d3f:RPCTrafficAnalysis,3,ft,12,one-shot,11,11
d3f:ProcessSpawnAnalysis,1,ft,6,one-shot,6,6
d3f:DomainAccountMonitoring,3,ft,64,one-shot,47,25
d3f:FirmwareVerification,1,ft,1,one-shot,1,1
d3f:TPMBootIntegrity,3,ft,11,one-shot,11,10
d3f:ExecutableAllowlisting,0,ft,0,one-shot,0,0
d3f:EmulatedFileAnalysis,3,ft,10,one-shot,9,8
d3f:GNUGCCStackGuard,3,ft,85,one-shot,38,21
d3f:LogicalLinkMapping,3,ft,10,one-shot,9,9
d3f:ByteSequenceEmulation,3,ft,10,one-shot,7,7
d3f:RelayPatternAnalysis,0,ft,0,one-shot,0,0
d3f:PeripheralFirmwareVerification,3,ft,17,one-shot,9,8
d3f:OperationalRiskAssessment,0,ft,0,one-shot,0,0
d3f:InboundTrafficFiltering,3,ft,10,one-shot,8,7
d3f:EmailRemoval,0,ft,0,one-shot,0,0
d3f:PerHostDownload-UploadRatioAnalysis,3,ft,16,one-shot,8,7
d3f:DataExchangeMapping,3,ft,12,one-shot,9,9
d3f:FileIntegrityMonitoring,3,ft,38,one-shot,17,14
d3f:TransferAgentAuthentication,3,ft,10,one-shot,8,8
d3f:Kernel-basedProcessIsolation,0,ft,0,one-shot,0,0
d3f:FileContentRules,3,ft,29,one-shot,16,15
d3f:FileRemoval,3,ft,26,one-shot,14,13
d3f:DiskEncryption,3,ft,31,one-shot,19,17
d3f:URLReputationAnalysis,3,ft,9,one-shot,9,8
d3f:IndirectBranchCallAnalysis,3,ft,7,one-shot,7,7
d3f:HierarchicalDomainDenylisting,3,ft,21,one-shot,9,6
d3f:ProcessLineageAnalysis,3,ft,33,one-shot,18,18
d3f:OrganizationMapping,3,ft,12,one-shot,11,11
d3f:IPReputationAnalysis,2,ft,7,one-shot,5,5
d3f:ReverseResolutionDomainDenylisting,3,ft,10,one-shot,9,9
d3f:FileHashReputationAnalysis,3,ft,18,one-shot,9,7
d3f:SoftwareUpdate,3,ft,22,one-shot,14,11
d3f:IdentifierActivityAnalysis,3,ft,13,one-shot,10,9
d3f:DecoyNetworkResource,0,ft,0,one-shot,0,0
d3f:ScriptExecutionAnalysis,3,ft,40,one-shot,10,10
d3f:CertificatePinning,3,ft,21,one-shot,9,8
d3f:FileAccessPatternAnalysis,3,ft,17,one-shot,13,8
d3f:NetworkTrafficCommunityDeviation,3,ft,9,one-shot,9,9
d3f:PassiveCertificateAnalysis,3,ft,8,one-shot,6,6
d3f:PointerAuthentication,2,ft,89,one-shot,34,16
d3f:StackFrameCanaryValidation,3,ft,80,one-shot,29,18
d3f:ProcessTermination,3,ft,30,one-shot,17,10
d3f:DynamicAnalysis,3,ft,19,one-shot,12,12
d3f:DNSAllowlisting,3,ft,14,one-shot,10,10
d3f:MemoryBoundaryTracking,3,ft,12,one-shot,8,8
d3f:DatabaseQueryStringAnalysis,3,ft,26,one-shot,17,15
d3f:DeadCodeElimination,3,ft,8,one-shot,7,7
d3f:ServiceBinaryVerification,3,ft,50,one-shot,22,19
d3f:DNSTrafficAnalysis,3,ft,16,one-shot,10,9
d3f:MessageAuthentication,3,ft,17,one-shot,14,13
d3f:OperatingSystemMonitoring,3,ft,15,one-shot,9,8
d3f:BootloaderAuthentication,0,ft,0,one-shot,0,0
d3f:DecoyPersona,3,ft,8,one-shot,8,8
d3f:PhysicalLinkMapping,3,ft,8,one-shot,8,7
d3f:SystemFirmwareVerification,3,ft,5,one-shot,5,5
d3f:OperationalDependencyMapping,3,ft,16,one-shot,11,11
d3f:SystemCallFiltering,3,ft,8,one-shot,7,7
d3f:UserAccountPermissions,3,ft,10,one-shot,9,9
d3f:Client-serverPayloadProfiling,3,ft,9,one-shot,7,7
d3f:ReverseResolutionIPDenylisting,3,ft,18,one-shot,13,13
d3f:EmailFiltering,3,ft,13,one-shot,10,9
d3f:FileEncryption,3,ft,22,one-shot,11,8
d3f:ExecutableDenylisting,3,ft,10,one-shot,9,8
d3f:CertificateAnalysis,0,ft,0,one-shot,0,0
d3f:EncryptedTunnels,3,ft,14,one-shot,13,13
d3f:HomoglyphDetection,3,ft,16,one-shot,13,13
d3f:RemoteTerminalSessionDetection,0,ft,0,one-shot,0,0
d3f:IdentifierReputationAnalysis,3,ft,22,one-shot,8,7
d3f:IPCTrafficAnalysis,3,ft,13,one-shot,12,9
d3f:PassivePhysicalLinkMapping,3,ft,7,one-shot,6,6
d3f:CredentialCompromiseScopeAnalysis,3,ft,9,one-shot,9,9
d3f:One-timePassword,3,ft,23,one-shot,19,13
d3f:BiometricAuthentication,3,ft,5,one-shot,5,5
d3f:DecoyPublicRelease,0,ft,0,one-shot,0,0
d3f:DecoyFile,3,ft,25,one-shot,11,11
d3f:SystemVulnerabilityAssessment,3,ft,87,one-shot,31,13
d3f:SenderReputationAnalysis,3,ft,41,one-shot,15,11
d3f:DomainTrustPolicy,3,ft,9,one-shot,8,8
d3f:ProcessSuspension,3,ft,8,one-shot,6,6
d3f:ConnectedHoneynet,3,ft,7,one-shot,7,7
d3f:DiscoveryTechnique,3,ft,68,one-shot,9,9
d3f:ExecutionTechnique,0,ft,0,one-shot,0,0
d3f:ResourceDevelopmentTechnique,3,ft,32,one-shot,13,8
d3f:ExfiltrationTechnique,3,ft,6,one-shot,6,6
d3f:CommandAndControlTechnique,3,ft,3,one-shot,3,3
d3f:AuthenticationCacheInvalidation,3,ft,12,one-shot,11,10
d3f:SuspendProcess,3,ft,10,one-shot,8,7
d3f:TerminateProcess,0,ft,0,one-shot,0,0
d3f:SegmentAddressOffsetRandomization,3,ft,12,one-shot,11,11
d3f:ReconnaissanceTechnique,3,ft,5,one-shot,5,5
d3f:InitialAccessTechnique,3,ft,10,one-shot,8,8
d3f:CredentialAccessTechnique,3,ft,9,one-shot,8,8
d3f:CredentialRevoking,3,ft,16,one-shot,11,11
d3f:DeleteFile,3,ft,6,one-shot,5,4
d3f:ImpactTechnique,3,ft,7,one-shot,6,5
d3f:AccountLocking,3,ft,40,one-shot,24,21
d3f:FileRemoval,3,ft,51,one-shot,27,19
d3f:CollectionTechnique,3,ft,5,one-shot,5,5
d3f:ProcessTermination,3,ft,11,one-shot,10,9
d3f:FreeMemory,3,ft,7,one-shot,7,7
d3f:DefenseEvasionTechnique,3,ft,10,one-shot,8,7
d3f:PersistenceTechnique,3,ft,4,one-shot,4,4
d3f:PrivilegeEscalationTechnique,3,ft,9,one-shot,9,8
d3f:LateralMovementTechnique,3,ft,6,one-shot,6,6
d3f:SuspendThread,3,ft,15,one-shot,10,10
d3f:ProcessSuspension,3,ft,12,one-shot,9,9
d3f:T1135,3,ft,15,one-shot,11,10
d3f:T1087,0,ft,0,one-shot,0,0
d3f:T1619,2,ft,82,one-shot,42,22
d3f:T1615,2,ft,11,one-shot,9,9
d3f:T1046,3,ft,14,one-shot,12,9
d3f:T1613,0,ft,0,one-shot,0,0
d3f:T1018,0,ft,0,one-shot,0,0
d3f:T1083,0,ft,0,one-shot,0,0
d3f:T1057,2,ft,25,one-shot,7,7
d3f:T1120,3,ft,95,one-shot,36,18
d3f:T1622,3,ft,29,one-shot,25,14
d3f:T1010,0,ft,0,one-shot,0,0
d3f:T1614,0,ft,0,one-shot,0,0
d3f:T1082,0,ft,0,one-shot,0,0
d3f:T1049,0,ft,0,one-shot,0,0
d3f:T1213,3,ft,17,one-shot,13,13
d3f:T1518,1,ft,6,one-shot,3,3
d3f:T1201,3,ft,26,one-shot,20,15
d3f:T1152,0,ft,0,one-shot,0,0
d3f:T1191,3,ft,21,one-shot,13,9
d3f:T1154,3,ft,31,one-shot,22,10
d3f:T1028,2,ft,164,one-shot,9,8
d3f:T1196,3,ft,22,one-shot,20,17
d3f:T1569,3,ft,16,one-shot,13,12
d3f:T1170,3,ft,40,one-shot,27,20
d3f:T1072,2,ft,10,one-shot,8,7
d3f:T1106,3,ft,23,one-shot,12,9
d3f:T1218,0,ft,0,one-shot,0,0
d3f:T1053,0,ft,0,one-shot,0,0
d3f:T1168,3,ft,66,one-shot,31,19
d3f:T1177,3,ft,9,one-shot,8,6
d3f:T1559,3,ft,63,one-shot,9,6
d3f:T1609,3,ft,11,one-shot,11,9
d3f:T1151,2,ft,5,one-shot,4,3
d3f:T1121,0,ft,0,one-shot,0,0
d3f:T1204,3,ft,30,one-shot,16,12
d3f:T1610,3,ft,89,one-shot,14,6
d3f:T1608,2,ft,1,one-shot,1,1
d3f:T1585,3,ft,7,one-shot,6,6
d3f:T1011,3,ft,11,one-shot,11,8
d3f:T1048,3,ft,27,one-shot,26,18
d3f:T1022,3,ft,55,one-shot,21,17
d3f:T1052,3,ft,72,one-shot,28,12
d3f:T1537,3,ft,17,one-shot,10,9
d3f:T1041,3,ft,27,one-shot,23,16
d3f:T1030,3,ft,30,one-shot,21,13
d3f:T1079,3,ft,20,one-shot,13,9
d3f:T1188,2,ft,35,one-shot,17,9
d3f:T1573,3,ft,10,one-shot,7,7
d3f:T1205,3,ft,28,one-shot,26,15
d3f:T1172,3,ft,12,one-shot,11,8
d3f:T1132,3,ft,31,one-shot,23,16
d3f:T1571,3,ft,12,one-shot,10,9
d3f:T1572,3,ft,90,one-shot,40,24
d3f:T1065,3,ft,16,one-shot,14,3
d3f:T1001,3,ft,27,one-shot,17,11
d3f:T1032,3,ft,12,one-shot,7,6
d3f:Deceive,3,gpt-4,28,one-shot,11,8
d3f:Detect,3,gpt-4,19,one-shot,12,7
d3f:Evict,3,gpt-4,13,one-shot,8,7
d3f:Isolate,3,gpt-4,25,one-shot,10,8
d3f:Harden,3,gpt-4,25,one-shot,10,8
d3f:Model,3,gpt-4,28,one-shot,12,9
d3f:CredentialEviction,3,gpt-4,32,one-shot,12,7
d3f:ExecutionIsolation,3,gpt-4,28,one-shot,8,8
d3f:CredentialHardening,3,gpt-4,21,one-shot,12,7
d3f:DecoyObject,3,gpt-4,27,one-shot,11,5
d3f:ProcessEviction,3,gpt-4,22,one-shot,8,6
d3f:ApplicationHardening,3,gpt-4,28,one-shot,10,10
d3f:PlatformHardening,3,gpt-4,40,one-shot,9,7
d3f:UserBehaviorAnalysis,3,gpt-4,20,one-shot,9,8
d3f:NetworkIsolation,3,gpt-4,25,one-shot,10,7
d3f:FileAnalysis,2,gpt-4,25,one-shot,14,6
d3f:FileEviction,3,gpt-4,21,one-shot,11,9
d3f:IdentifierAnalysis,3,gpt-4,36,one-shot,13,9
d3f:NetworkTrafficAnalysis,3,gpt-4,19,one-shot,9,8
d3f:MessageAnalysis,3,gpt-4,24,one-shot,11,9
d3f:OperationalActivityMapping,3,gpt-4,23,one-shot,12,8
d3f:DecoyEnvironment,3,gpt-4,16,one-shot,11,10
d3f:OperatingSystemMonitoring,3,gpt-4,26,one-shot,8,8
d3f:PlatformMonitoring,2,gpt-4,25,one-shot,8,6
d3f:NetworkMapping,3,gpt-4,22,one-shot,10,7
d3f:ProcessAnalysis,3,gpt-4,17,one-shot,10,6
d3f:AssetInventory,3,gpt-4,26,one-shot,12,12
d3f:MessageHardening,3,gpt-4,24,one-shot,12,7
d3f:SystemMapping,3,gpt-4,23,one-shot,9,8
d3f:URLAnalysis,3,gpt-4,12,one-shot,8,7
d3f:FileHashing,3,gpt-4,17,one-shot,9,5
d3f:AssetVulnerabilityEnumeration,2,gpt-4,9,one-shot,8,6
d3f:UserGeolocationLogonPatternAnalysis,3,gpt-4,25,one-shot,12,10
d3f:ForwardResolutionIPDenylisting,3,gpt-4,17,one-shot,10,6
d3f:RFShielding,3,gpt-4,12,one-shot,9,7
d3f:AccessModeling,3,gpt-4,16,one-shot,10,8
d3f:DecoyUserCredential,3,gpt-4,28,one-shot,8,8
d3f:LocalAccountMonitoring,3,gpt-4,33,one-shot,11,10
d3f:IOPortRestriction,3,gpt-4,19,one-shot,9,6
d3f:AuthenticationEventThresholding,3,gpt-4,31,one-shot,9,6
d3f:FileCreationAnalysis,3,gpt-4,19,one-shot,10,7
d3f:InboundSessionVolumeAnalysis,0,gpt-4,0,one-shot,0,0
d3f:ExceptionHandlerPointerValidation,3,gpt-4,26,one-shot,9,8
d3f:ProtocolMetadataAnomalyDetection,3,gpt-4,28,one-shot,11,11
d3f:ProcessSegmentExecutionPrevention,3,gpt-4,11,one-shot,7,5
d3f:DomainNameReputationAnalysis,0,gpt-4,0,one-shot,0,0
d3f:SystemInitConfigAnalysis,3,gpt-4,25,one-shot,11,8
d3f:SystemDaemonMonitoring,3,gpt-4,14,one-shot,10,8
d3f:DecoySessionToken,3,gpt-4,14,one-shot,8,8
d3f:ActivePhysicalLinkMapping,3,gpt-4,18,one-shot,8,7
d3f:ScheduledJobAnalysis,3,gpt-4,26,one-shot,17,9
d3f:SessionDurationAnalysis,3,gpt-4,20,one-shot,11,5
d3f:MicrosoftVCCLCompilerToolBufferSecurityCheck,3,gpt-4,17,one-shot,9,7
d3f:SystemConfigurationPermissions,3,gpt-4,20,one-shot,11,9
d3f:SoftwareInventory,3,gpt-4,8,one-shot,8,8
d3f:AuthenticationCacheInvalidation,3,gpt-4,10,one-shot,9,8
d3f:DriverLoadIntegrityChecking,3,gpt-4,17,one-shot,13,10
d3f:FirmwareBehaviorAnalysis,3,gpt-4,21,one-shot,12,11
d3f:EndpointHealthBeacon,3,gpt-4,36,one-shot,11,10
d3f:ServiceDependencyMapping,3,gpt-4,17,one-shot,8,7
d3f:StandaloneHoneynet,3,gpt-4,19,one-shot,10,10
d3f:NetworkTrafficPolicyMapping,3,gpt-4,14,one-shot,9,8
d3f:UserSessionInitConfigAnalysis,3,gpt-4,17,one-shot,9,5
d3f:DNSDenylisting,3,gpt-4,28,one-shot,13,9
d3f:CredentialRotation,3,gpt-4,25,one-shot,11,8
d3f:StrongPasswordPolicy,3,gpt-4,17,one-shot,11,8
d3f:OutboundTrafficFiltering,3,gpt-4,34,one-shot,15,8
d3f:HardwareComponentInventory,3,gpt-4,16,one-shot,11,7
d3f:Certificate-basedAuthentication,3,gpt-4,17,one-shot,9,9
d3f:ProcessSelf-ModificationDetection,3,gpt-4,24,one-shot,10,8
d3f:SegmentAddressOffsetRandomization,3,gpt-4,33,one-shot,11,8
d3f:FileCarving,3,gpt-4,18,one-shot,9,8
d3f:ForwardResolutionDomainDenylisting,3,gpt-4,20,one-shot,10,10
d3f:ActiveLogicalLinkMapping,3,gpt-4,19,one-shot,9,8
d3f:ConfigurationInventory,3,gpt-4,27,one-shot,14,12
d3f:ResourceAccessPatternAnalysis,3,gpt-4,22,one-shot,10,7
d3f:ShadowStackComparisons,3,gpt-4,14,one-shot,7,7
d3f:DataInventory,3,gpt-4,32,one-shot,14,14
d3f:LocalFilePermissions,3,gpt-4,27,one-shot,12,10
d3f:BroadcastDomainIsolation,3,gpt-4,20,one-shot,9,8
d3f:IntegratedHoneynet,3,gpt-4,29,one-shot,13,10
d3f:ProcessCodeSegmentVerification,3,gpt-4,32,one-shot,12,11
d3f:SystemFileAnalysis,3,gpt-4,27,one-shot,9,5
d3f:WebSessionActivityAnalysis,3,gpt-4,40,one-shot,12,7
d3f:SenderMTAReputationAnalysis,3,gpt-4,24,one-shot,12,10
d3f:MessageEncryption,3,gpt-4,18,one-shot,11,8
d3f:HomoglyphDenylisting,3,gpt-4,13,one-shot,8,7
d3f:NetworkTrafficFiltering,3,gpt-4,20,one-shot,9,7
d3f:UserDataTransferAnalysis,3,gpt-4,25,one-shot,10,8
d3f:Hardware-basedProcessIsolation,3,gpt-4,15,one-shot,8,6
d3f:SystemCallAnalysis,3,gpt-4,34,one-shot,9,7
d3f:NetworkNodeInventory,3,gpt-4,28,one-shot,12,12
d3f:ActiveCertificateAnalysis,3,gpt-4,17,one-shot,10,5
d3f:FirmwareEmbeddedMonitoringCode,3,gpt-4,27,one-shot,13,13
d3f:ConnectionAttemptAnalysis,3,gpt-4,31,one-shot,13,10
d3f:Multi-factorAuthentication,3,gpt-4,33,one-shot,9,7
d3f:NetworkVulnerabilityAssessment,3,gpt-4,24,one-shot,11,7
d3f:ApplicationConfigurationHardening,3,gpt-4,27,one-shot,13,10
d3f:CredentialTransmissionScoping,3,gpt-4,16,one-shot,12,9
d3f:PassiveLogicalLinkMapping,3,gpt-4,15,one-shot,9,8
d3f:SystemDependencyMapping,3,gpt-4,21,one-shot,12,7
d3f:AuthorizationEventThresholding,3,gpt-4,16,one-shot,7,5
d3f:CredentialRevoking,3,gpt-4,23,one-shot,11,9
d3f:JobFunctionAccessPatternAnalysis,3,gpt-4,18,one-shot,9,6
d3f:MandatoryAccessControl,3,gpt-4,23,one-shot,13,6
d3f:InputDeviceAnalysis,3,gpt-4,37,one-shot,14,10
d3f:AdministrativeNetworkActivityAnalysis,3,gpt-4,15,one-shot,8,7
d3f:AccountLocking,3,gpt-4,18,one-shot,10,7
d3f:RPCTrafficAnalysis,3,gpt-4,12,one-shot,9,7
d3f:ProcessSpawnAnalysis,3,gpt-4,23,one-shot,10,6
d3f:DomainAccountMonitoring,3,gpt-4,14,one-shot,9,9
d3f:FirmwareVerification,2,gpt-4,41,one-shot,13,9
d3f:TPMBootIntegrity,3,gpt-4,18,one-shot,10,9
d3f:ExecutableAllowlisting,3,gpt-4,14,one-shot,9,7
d3f:EmulatedFileAnalysis,3,gpt-4,53,one-shot,14,11
d3f:GNUGCCStackGuard,3,gpt-4,26,one-shot,10,10
d3f:LogicalLinkMapping,3,gpt-4,16,one-shot,8,8
d3f:ByteSequenceEmulation,3,gpt-4,19,one-shot,9,8
d3f:RelayPatternAnalysis,3,gpt-4,28,one-shot,11,11
d3f:PeripheralFirmwareVerification,3,gpt-4,14,one-shot,9,7
d3f:OperationalRiskAssessment,3,gpt-4,29,one-shot,14,14
d3f:InboundTrafficFiltering,3,gpt-4,18,one-shot,10,7
d3f:EmailRemoval,3,gpt-4,26,one-shot,13,10
d3f:PerHostDownload-UploadRatioAnalysis,3,gpt-4,23,one-shot,8,6
d3f:DataExchangeMapping,3,gpt-4,25,one-shot,12,9
d3f:FileIntegrityMonitoring,3,gpt-4,20,one-shot,10,8
d3f:TransferAgentAuthentication,3,gpt-4,18,one-shot,9,8
d3f:Kernel-basedProcessIsolation,3,gpt-4,21,one-shot,9,5
d3f:FileContentRules,3,gpt-4,33,one-shot,14,14
d3f:FileRemoval,3,gpt-4,24,one-shot,10,6
d3f:DiskEncryption,3,gpt-4,27,one-shot,13,11
d3f:URLReputationAnalysis,3,gpt-4,29,one-shot,12,8
d3f:IndirectBranchCallAnalysis,3,gpt-4,21,one-shot,12,9
d3f:HierarchicalDomainDenylisting,3,gpt-4,16,one-shot,12,5
d3f:ProcessLineageAnalysis,3,gpt-4,21,one-shot,8,6
d3f:OrganizationMapping,3,gpt-4,22,one-shot,14,14
d3f:IPReputationAnalysis,3,gpt-4,21,one-shot,9,7
d3f:ReverseResolutionDomainDenylisting,3,gpt-4,26,one-shot,9,8
d3f:FileHashReputationAnalysis,3,gpt-4,28,one-shot,11,7
d3f:SoftwareUpdate,3,gpt-4,21,one-shot,8,7
d3f:IdentifierActivityAnalysis,3,gpt-4,22,one-shot,10,7
d3f:DecoyNetworkResource,3,gpt-4,18,one-shot,11,8
d3f:ScriptExecutionAnalysis,3,gpt-4,23,one-shot,11,9
d3f:CertificatePinning,3,gpt-4,22,one-shot,10,7
d3f:FileAccessPatternAnalysis,3,gpt-4,22,one-shot,9,8
d3f:NetworkTrafficCommunityDeviation,3,gpt-4,18,one-shot,12,8
d3f:PassiveCertificateAnalysis,3,gpt-4,13,one-shot,6,4
d3f:PointerAuthentication,3,gpt-4,18,one-shot,10,8
d3f:StackFrameCanaryValidation,3,gpt-4,27,one-shot,15,9
d3f:ProcessTermination,3,gpt-4,33,one-shot,12,6
d3f:DynamicAnalysis,3,gpt-4,13,one-shot,8,7
d3f:DNSAllowlisting,3,gpt-4,18,one-shot,10,8
d3f:MemoryBoundaryTracking,3,gpt-4,22,one-shot,13,9
d3f:DatabaseQueryStringAnalysis,3,gpt-4,22,one-shot,11,8
d3f:DeadCodeElimination,3,gpt-4,20,one-shot,10,7
d3f:ServiceBinaryVerification,3,gpt-4,22,one-shot,12,6
d3f:DNSTrafficAnalysis,3,gpt-4,17,one-shot,10,8
d3f:MessageAuthentication,3,gpt-4,20,one-shot,11,9
d3f:OperatingSystemMonitoring,3,gpt-4,26,one-shot,12,7
d3f:BootloaderAuthentication,3,gpt-4,16,one-shot,11,8
d3f:DecoyPersona,3,gpt-4,26,one-shot,10,7
d3f:PhysicalLinkMapping,3,gpt-4,20,one-shot,11,11
d3f:SystemFirmwareVerification,3,gpt-4,25,one-shot,10,7
